B2,B4,Turn,Unit,Poss_labels,New Label
20180825-081859_875_live,0,1,"It's mission is promote children's rights, provide relief and aid children in developing countries.",ERPos+,
20180825-081859_875_live,1,1,That is a great cause.,ERPos+,
20180825-081859_875_live,1,1,"However, I am of the opinion that we should provide relief to causes in our country first.",EENeg+,Proposed Closeness -
20180825-081859_875_live,1,1,Especially animal organizations.,EENeg+,
20180825-081859_875_live,0,2,While it is true that relief is also needed domestically.,EEPos+,Rejected Closeness -
20180825-081859_875_live,0,2,The stand of living in developing nations does not compare with our own.,,Proposed Social Status +
20180825-081859_875_live,0,2,Most of these nations are war zones and children face this daily threat of violence against them.,,Proposed Social Status +
20180825-081859_875_live,1,2,that is true.,ERPos+,Completed Social Status +
20180825-081859_875_live,1,2,I guess I am naive and like to live in ignorance where it is bliss.,EENeg+,
20180825-081859_875_live,1,2,How do you feel about animal charities?,,Proposed Closeness +
20180825-081859_875_live,0,3,This is where your donation would help make a difference for these children.,EEPos+,Rejected Closeness +
20180825-081859_875_live,0,3,Your donation would assist the Save the Children organization in promoting their mission statement.,EEPos+,Proposed Social Good +
20180825-081859_875_live,0,3,Small donations really do add up and make a difference.,EEPos+,Proposed Social Good +
20180825-081859_875_live,0,3,"Finally, I am also a fan of animal charities.",,Proposed Closeness +
20180825-081859_875_live,1,3,That is true that it requires very little money to help children in developing nations.,ERPos+,Completed Closeness +
20180825-081859_875_live,1,3,So you charity of choice is Save the Children?,,Proposed Closeness +
20180825-081859_875_live,1,3,Or do you donate to other ones also?,,Proposed Closeness +
20180825-081859_875_live,0,4,My charity of choice is Save the Children.,ERPos+,Completed Closeness +
20180825-081859_875_live,0,4,I strongly identify with their causes and goals.,ERPos+,
20180825-081859_875_live,1,4,Do you donate money only?,,Proposed Closeness +
20180825-081859_875_live,1,4,Or do you also volunteer your time?,,Proposed Closeness +
20180825-081859_875_live,0,5,I donate money to this organization and would encourage you to do the same.,ERPos+,Proposed Social Good +
20180825-081859_875_live,0,5,Your donation will be directly deducted from your task payment.,,
20180825-081859_875_live,0,5,You can choose any amount from $0 to all your payment.,,Proposed Social Good +
20180825-081859_875_live,1,5,I would be willing to donate 10 cents.,ERPos+,Completed Social Good +
20180825-081859_875_live,1,5,I make large donations every year so my budget is limited.,EEPos+,
20180825-081859_875_live,1,5,But I do agree with the points you made in support.,ERPos+,
20180825-081859_875_live,1,5,Would you consider volunteering time in addition to money?,,Proposed Closeness +
20180825-081859_875_live,0,6,I appreciate your help in supporting this cause.,EEPos+,
20180825-081859_875_live,0,6,I would consider volunteering my time in addition to the money.,,Completed Closeness +
20180825-081859_875_live,0,6,I believe it would be a valuable experience.,,
20180825-081859_875_live,0,6,What other charities do you support or is your charity of choice?,,Proposed Closeness +
20180825-081859_875_live,1,6,My charity of choice is the italian gryhound florida rescue group.,EEPos+,Completed Closeness +
20180825-081859_875_live,1,6,They save miniture IG dogs.,,
20180825-081859_875_live,1,6,I adopted one years ago and she is the best.,,
20180825-081859_875_live,1,6,But children's charities are great too.,ERPos+,
20180825-081859_875_live,1,6,Are you familiar with the one where they make dreams come true?,,Proposed Closeness +
20180825-081859_875_live,0,7,That is great!,EEPos+,
20180825-081859_875_live,0,7,Animal charities are pretty great too!,EEPos+,
20180825-081859_875_live,0,7,"And I'm only familiar with the name with organization that make dreams come true, but nonetheless would like to learn more about them.",,Completed Closeness +
20180825-081859_875_live,1,7,Celebrities often get involved and donate time.,,
20180825-081859_875_live,1,7,It's really cool.,,
20180825-081859_875_live,1,7,I think Disney World participates too.,,
20180825-081859_875_live,0,8,That sounds awesome and am glad to see celebrities get involved.,EEPos+,Proposed Closeness +
20180825-081859_875_live,0,8,Their involvement often helps to expand these charities' missions.,,Proposed Closeness +
20180825-081859_875_live,1,8,For sure.,ERPos+,Completed Closeness +
20180825-081859_875_live,1,8,It gets the word out and makes people want to follow suit.,,
20180825-081859_875_live,1,8,Plus it is good for celebs because it gets people to have soft spots for them.,,
20180825-081859_875_live,0,9,I definitely agree with all those points.,EEPos+,Proposed Closeness +
20180825-081859_875_live,0,9,Their support can make the difference between making a charity reach its goals or not.,,
20180825-081859_875_live,1,9,Helping others is necessary and makes you feel good too.,,Completed Closeness +
20180825-091558_618_live,0,0,"hello, do you like charities ?",,Proposed Closeness +
20180825-091558_618_live,1,0,I don't know I haven't found anyone good ones,,Rejected Closeness +
20180825-091558_618_live,0,1,do you know save the children charity ?,,Proposed Closeness +
20180825-091558_618_live,1,1,"No, I have never hear of it",ERPos-,Rejected Closeness +
20180825-091558_618_live,0,2,"some info about save the children,they are a non-profit organisation who help children in the world, what you think now about this organization ?",ERPos+,Proposed Closeness +
20180825-091558_618_live,1,2,Do they help children right here in America,ERNeg-,Rejected Closeness +
20180825-091558_618_live,0,3,"they help children in america to, whenever is needed, they helped Hawaii too, with hurricane lane .",ERPos+,Proposed Closeness +
20180825-091558_618_live,1,3,That is awesome.,ERPos+,Completed Closeness +
20180825-091558_618_live,1,3,I am more willing to help a charity that will help right here in America,,
20180825-091558_618_live,0,4,"this is a charity in america too, are you willing to donate some of your money in the end of the survey?",EENeg-,Proposed Social Good +
20180825-091558_618_live,1,4,"I would like to, but I really can afford to donate anything right now.",EENeg+,Rejected Social Good +
20180825-091558_618_live,0,5,"but they are not your money , some of the hit winning, if you like too.",EENeg-,Proposed Closeness +
20180825-091558_618_live,1,5,I don't understand what you mean,,Rejected Closeness +
20180825-091558_618_live,0,6,well do you have faith in this kind of organizations?,,Proposed Closeness +
20180825-091558_618_live,1,6,"Yes, it sounds like a good charity.",ERPos+,Completed Closeness +
20180825-091558_618_live,0,7,do you ever heard something bad about this kind of charities ?,,Proposed Social Good -
20180825-091558_618_live,1,7,"Yes, I have.",,Completed Social Good -
20180825-091558_618_live,1,7,Some don't give the money out like they are suppose to.,,Completed Social Good -
20180825-091558_618_live,0,8,did you heard that they now do every payment taken from people transparet?,ERPos+,Proposed Closeness +
20180825-091558_618_live,1,8,"No, I have not hear that",,Rejected Closeness +
20180825-091558_618_live,0,9,"at last , how much are you willing to donate in the end of the survey?",EENeg-,Proposed Social Good +
20180825-091558_618_live,0,9,"you can donate as much money you want because they really are not real money, you can make a good impression for future hits.",EEPos+,Proposed Social Good +
20180825-091558_618_live,1,9,How does me saying I will donate fake money make a good impression for future hits.,ERPos-,Rejected Social Good +
20180825-091558_618_live,0,10,"you would help me , thank you for your conversation",,
20180826-040651_411_live,0,0,"Hello, how are you today?",,
20180826-040651_411_live,1,0,hello i am fine thank you,,
20180826-040651_411_live,0,1,Have you heard of our charity Save the Children?,,Proposed Closeness +
20180826-040651_411_live,1,1,yes I've donated $ 150 to this year for this organization,ERPos+,Completed Closeness +
20180826-040651_411_live,0,2,"Awesome, you know all about it then!",EEPos+,Proposed Closeness +
20180826-040651_411_live,1,2,"I know more or less how it works and my goals are, but what do you know",,Completed Closeness +
20180826-040651_411_live,0,3,I know it is an international non-governmental organization that promotes children's rights while also providing relief and support for children in developing countries.,ERPos+,
20180826-040651_411_live,0,3,"It is awesome there are people that dedicate their lives to help ensure children have the rights to health, education, safety, and much more.",ERPos+,Proposed Closeness +
20180826-040651_411_live,1,3,"very fair, it is good that all contribute little to the help of children all over the world",ERPos+,Completed Closeness +
20180826-040651_411_live,0,4,This is very true.,EEPos+,
20180826-040651_411_live,0,4,So how do you feel about donating today?,EENeg-,Proposed Social Good +
20180826-040651_411_live,1,4,"I feel the happiest man in the world when I donate some help if she is, I feel very good when my help is happening to people",EEPos+,Completed Social Good +
20180826-040651_411_live,0,5,"This is great to hear, not everybody feels that way!",EEPos+,Proposed Closeness +
20180826-040651_411_live,1,5,I do not only help the children but everybody who needs some help if this financial or moral help,EEPos+,Completed Closeness +
20180826-040651_411_live,0,6,It sounds like we need more people like you in the world.,EEPos+,Proposed Social Status +
20180826-040651_411_live,1,6,"true, we live a life and it would be more fun to live beautifully and happily but not only for ourselves but to be happy for all the people who surround us somewhat",ERPos+,Completed Social Status +
20180826-040651_411_live,0,7,This is true.,EEPos+,
20180826-040651_411_live,0,7,Everybody deserves the option to be happy.,,
20180826-040651_411_live,0,7,We all should have equal opportunity to be happy and succeed in life.,,
20180826-040651_411_live,1,7,if I define what makes me happy in life is to look and my beloved happy man,,
20180826-040651_411_live,0,8,That is an awesome definition.,EEPos+,
20180826-040651_411_live,0,8,"So seeing as how you mentioned you would like to donate today, what is a specific amount you would be willing to donate?",EENeg-,Proposed Social Good +
20180826-040651_411_live,1,8,"I wanted to buy clothes for myself today, but I will give them some kind of charity online search, full $ 100",ERPos+,Completed Social Good +
20180826-040651_411_live,0,9,"That is great to hear, however.",,
20180826-040651_411_live,0,9,Your donation will be directly deducted from your task payment.,,
20180826-040651_411_live,0,9,You can choose any amount from 0$ to all of your payment.,,Proposed Social Good +
20180826-040651_411_live,1,9,"work here is the other thing, my donation comes from my other payment",EENeg+,Completed Social Good +
20180826-040651_411_live,0,10,"That's awesome, so you'd like to donate all of your task payment?",EENeg-,Proposed Social Good +
20180826-175705_624_live,0,0,"hello, do you know about the charity save the children?",,Proposed Closeness +
20180826-175705_624_live,1,0,Hi.,,
20180826-175705_624_live,1,0,"No, I have not heard about that charity.",ERPos-,Rejected Closeness +
20180826-175705_624_live,0,1,do you want some info?,EENeg-,Proposed Closeness +
20180826-175705_624_live,1,1,"Yes, I would love some information.",ERPos+,Completed Closeness +
20180826-175705_624_live,0,2,save the children is a non-profit organization that help the children all around the world.,ERPos+,
20180826-175705_624_live,1,2,How do they help the children?,ERNeg-,Proposed Closeness +
20180826-175705_624_live,0,3,"they collect charities and help the children by schooling them , feeding them, curing them.",ERPos+,Completed Closeness +
20180826-175705_624_live,1,3,That sounds great.,ERPos+,
20180826-175705_624_live,1,3,How can I get involved?,,Proposed Closeness +
20180826-175705_624_live,0,4,"you can help by being part of us, do you want to help?",,Completed Closeness +
20180826-175705_624_live,1,4,I would really like to help.,ERPos+,
20180826-175705_624_live,0,5,"cool, you just have to agree to give some amount of your bonus, you can give how much you want.",EENeg-,Proposed Social Good +
20180826-175705_624_live,0,5,are you interested?,EENeg-,Proposed Social Good +
20180826-175705_624_live,1,5,"Yes, I'm interested.",ERPos+,Completed Social Good +
20180826-175705_624_live,1,5,I can give $0.60 cents.,ERPos+,Completed Social Good +
20180826-175705_624_live,0,6,"cool, you are a very kind person, you know that you can help a child being feed today?",EEPos+,Proposed Closeness +
20180826-175705_624_live,1,6,Really?,,Completed Closeness +
20180826-175705_624_live,1,6,Does the charity feed the children in the USA or abroad?,ERNeg-,Proposed Closeness +
20180826-175705_624_live,0,7,"they feed the children where is a child in difficulties , they now are helpin Hawaii with the hurricane",ERPos+,Completed Closeness +
20180826-175705_624_live,1,7,That is amazing.,ERPos+,
20180826-175705_624_live,1,7,Is there any other way to get involved besides donating?,,Proposed Closeness +
20180826-175705_624_live,0,8,"for the moment donating is good, but if you really are interested you can apply for a job in our organization.",,Completed Closeness +
20180826-175705_624_live,1,8,"Okay, I will think about it.",,
20180826-175705_624_live,1,8,What do you do in the organization?,,Proposed Closeness +
20180826-175705_624_live,0,9,"i help with everything they say to me, now im helping finding people donating, thank you for the donation today, god bless you.",EEPos+,Completed Closeness +
20180826-175705_624_live,1,9,Thank you very much.,,
20180826-175705_624_live,1,9,I will happily donate 60 cents.,ERPos+,Completed Social Good +
20180826-180554_582_live,0,0,Good evening how are you doing today?,,
20180826-180554_582_live,1,0,good thanks.,,
20180826-180554_582_live,0,1,I am writing to ask you to donate 10 dollars to save the children.,EENeg-,Proposed Social Good +
20180826-180554_582_live,0,1,This organization helps children's rights and supports children living in developing countries,ERPos+,
20180826-180554_582_live,1,1,Yes I would,ERPos+,Completed Social Good +
20180826-180554_582_live,0,2,"Your donation is essential to help ensuring children's rights to health, education, safety, etc. It will make a real difference in the world.",EEPos+,Proposed Social Good +
20180826-180554_582_live,1,2,I know it does I'll donate 5 dollars,ERPos+,Completed Social Good +
20180826-180554_582_live,0,3,We have many children who starve and die of hunger.,EEPos+,
20180826-180554_582_live,0,3,You donation will stop this from happening and possible save a child's life,EEPos+,Proposed Closeness +
20180826-180554_582_live,1,3,I realize that,,Completed Closeness +
20180826-180554_582_live,0,4,Save the children have been fight child hunger and disease for many years We have made a big inpact in these children's lives over the many years.,ERPos+,
20180826-180554_582_live,1,4,That's is good,ERPos+,
20180826-180554_582_live,0,5,We have not received much support for these children.,EEPos+,
20180826-180554_582_live,0,5,"For instance, millions of Syrian children have grown up facing the daily threat of violence.",EEPos+,
20180826-180554_582_live,0,5,"In the first two months of 2018 alone, 1,000 children were reportedly killed or injured in intensifying violence.",EEPos+,
20180826-180554_582_live,0,5,Your donation could possible go to this problem and help many young children,EEPos+,Proposed Social Good +
20180826-180554_582_live,1,5,Yes I know I will donate 5 dollars,ERPos+,Completed Social Good +
20180826-180554_582_live,0,6,This will help out tremendously!,EEPos+,
20180826-180554_582_live,1,6,i know it will,,
20180826-180554_582_live,0,7,If you could please ask you friends and family to help?,,
20180826-180554_582_live,1,7,I will are you going to help,,
20180826-180554_582_live,0,8,Convince them that they waste too much money on unnecessary stuff like snack and candy.,,
20180826-180554_582_live,0,8,They could be helping people with their money',,
20180826-180554_582_live,1,8,yes I know,,
20180826-180554_582_live,0,9,Please look at our website URL You can find out a lot about Save the children. It shows you all our sucess stories.,,
20180826-180554_582_live,1,9,yes I have in going to donate,,
20180826-180554_582_live,0,10,Okay great!,,
20180826-180554_582_live,0,10,Thank you so much for your time and donation.,EEPos+,
20180826-180554_582_live,0,10,We appreciate any help we can get.,EEPos+,
20180826-180554_582_live,0,10,Remember to pass along our info to friends and family. Thank You and good night!,,
20180827-033451_673_live,0,0,"Hi there, how are you this morning?",,
20180827-033451_673_live,1,0,ya fine morning what about you,,
20180827-033451_673_live,0,1,Good thanks.,,
20180827-033451_673_live,0,1,I was just reading about an organization called Save the Children.,,
20180827-033451_673_live,0,1,Have you heard of them?,,Proposed Closeness +
20180827-033451_673_live,1,1,Yes I know that organization.,ERPos+,Completed Closeness +
20180827-033451_673_live,1,1,you have idea donate to that charity,,
20180827-033451_673_live,0,2,Yes I'm going to donate and thought you might want to also.,ERPos+,
20180827-033451_673_live,0,2,"They do great work, very legitimate and een around 100 years.",ERPos+,Proposed Social Status +
20180827-033451_673_live,1,2,ok nice.,,Completed Social Status +
20180827-033451_673_live,1,2,how much u pay,,Proposed Social Good +
20180827-033451_673_live,0,3,I thought maybe 10 or 15 cents of my pay.,ERPos+,Completed Social Good +
20180827-033451_673_live,0,3,It doesn't take much to make a difference.,EEPos+,
20180827-033451_673_live,0,3,Family all grown up.,EEPos+,
20180827-033451_673_live,1,3,ok. than how is you family,,
20180827-033451_673_live,0,4,Many Americans don't want to donate because they think that organizations like these only help other countries that are poor.,,
20180827-033451_673_live,0,4,This group helps poor underprivileged children in the US too.,ERPos+,
20180827-033451_673_live,1,4,oh ok. i love children's very much.,ERPOs+,Proposed Closeness +
20180827-033451_673_live,1,4,so i donate that charity,ERPos+,
20180827-033451_673_live,0,5,You will?,,Completed Closeness +
20180827-033451_673_live,0,5,That's great.,EEPos+,Completed Closeness +
20180827-033451_673_live,0,5,I know we can both feel good about that.,,Completed Closeness +
20180827-033451_673_live,0,5,So do you live in the US?,,Proposed Closeness +
20180827-033451_673_live,1,5,yes .,,Completed Closeness +
20180827-033451_673_live,1,5,where are you,,
20180827-033451_673_live,0,6,I'm in Arizona where it is very HOT!,,
20180827-033451_673_live,0,6,Where are you?,,
20180827-033451_673_live,1,6,VANCOUVER.,,
20180827-033451_673_live,1,6,WHAT ABOUT YOUR JOB,,
20180827-033451_673_live,0,7,Van couver in the US?,,
20180827-033451_673_live,0,7,Is that in Washington state?,,
20180827-033451_673_live,0,7,I don't work cause I already retired.,,
20180827-033451_673_live,0,7,I worked for 35 years and I'm ready to rest now.,,
20180827-033451_673_live,0,7,LOL,,
20180827-033451_673_live,1,7,why you laugh.,,
20180827-033451_673_live,1,7,i am also laughing .didn't tell anything,,
20180827-033451_673_live,0,8,Just happy to be through with working.,,
20180827-033451_673_live,0,8,What do you do for work and do you like it?,,
20180827-033451_673_live,1,8,i am not working.,,
20180827-033451_673_live,1,8,seeking job,,
20180827-033451_673_live,0,9,I hope you find something soon.,,
20180827-033451_673_live,0,9,Do you think you will be able to donate 10 cents to the charity?,EENeg-,Proposed Social Good +
20180827-033451_673_live,0,9,I know your money is probably tight but 10 cents is not too much to do is it?,EENeg-,Proposed Social Good +
20180827-033451_673_live,1,9,i will plan to donate 50 cents to charity,ERPos+,Completed Social Good +
20180827-033451_673_live,0,9,"That's great, I guess the donation will be deducted from your turk payment for this task directly.",,
20180827-033451_673_live,1,9,"Good luck to you in your job search, things will be bettter for you in the future.",,
20180827-033451_673_live,1,9,Good things will happen to you when you do good things for others.,,
20180827-033451_673_live,1,9,God bless and good morning.,,
20180723-103902_895_live,0,0,Save the children is a good organization.,ERPos+,
20180723-103902_895_live,0,0,Do you like to donate to charities?,,Proposed Closeness +
20180723-103902_895_live,1,0,"Yes, I do.",EEPos+,Completed Closeness +
20180723-103902_895_live,1,0,What does Save the Children do?,ERNeg-,
20180723-103902_895_live,0,1,"The Save the Children Fund, commonly known as Save the Children, is an international non-governmental organisation that promotes children's rights, provides relief and helps support children in developing countries.",ERPos+,
20180723-103902_895_live,1,1,"Can you give me their website, so I can look into them?",ERNeg-,Proposed Closeness +
20180723-103902_895_live,0,2,"Sure, here is the link. URL",,Completed Closeness +
20180723-103902_895_live,1,2,Thank you!,,
20180723-103902_895_live,1,2,Why are you talking about this charity instead of the others?,ERNeg-,Proposed Closeness +
20180723-103902_895_live,0,3,"Sure, here is the link URL",,
20180723-103902_895_live,1,3,Why are you talking about this charity instead of the others?,ERNeg-,
20180723-103902_895_live,0,4,I think it is a charity that is well deserving and underfunded.,ERPos+,Completed Closeness +
20180723-103902_895_live,0,4,Children in underdeveloped countries do not have the support that other kids have and I just want to give them a chance to improve their lives.,ERPos+,Proposed Social Good +
20180723-103902_895_live,1,4,In what ways do they help children?,ERNeg-,Rejected Social Good +
20180723-103902_895_live,0,5,They provide things such as food and medical treatment.,ERPos+,
20180723-103902_895_live,0,5,Things that are basic needs are given to them.,ERPos+,
20180723-103902_895_live,1,5,I'm glad they do that but there are many charities that claim to do the same thing.,ERPos+,Proposed Closeness -
20180723-103902_895_live,0,6,"Yes, you are correct.",EEPos+,Rejected Closeness -
20180723-103902_895_live,0,6,"However, this organization has been effective in helping others and all donations are matched.",ERPos+,Proposed Closeness +
20180723-103902_895_live,0,6,I believe their goal is to really help the children.,ERPos+,Proposed Closeness +
20180723-103902_895_live,0,6,They are known to help in disasters too.,ERPos+,Proposed Closeness +
20180723-103902_895_live,1,6,"Well, ok.",,Completed Closeness +
20180723-103902_895_live,1,6,I'll keep them in mind and do some research into them.,,Completed Closeness +
20180723-103902_895_live,0,7,Do you think you would like to donate in future?,EENeg-,Proposed Social Good +
20180723-103902_895_live,1,7,"If I can vouch for them, yes.",ERPos+,Completed Social Good +
20180723-103902_895_live,0,8,That is great.,EEPos+,
20180723-103902_895_live,0,8,I hope you consider them and decide they are worthy,,
20180723-103902_895_live,1,8,I'm glad there are people like you out there who are attempting to make a difference in the world.,ERPos+,Proposed Social Status +
20180723-103902_895_live,0,9,Thank you.,,Completed Social Status +
20180723-103902_895_live,0,9,"If you had a chance to donate some of your money earned today, how much would you donate to the charity now?",EENeg-,Proposed Social Good +
20180723-103902_895_live,0,9,Your donation would be directly deducted from your task payment.,,
20180723-103902_895_live,0,9,You can choose any amount from O dollars to all your payment.,,
20180723-103902_895_live,1,9,I would consider donating $0.50.,ERPos+,Completed Social Good +
20180723-103902_895_live,0,10,Wow.,EEPos+,Proposed Closeness +
20180723-103902_895_live,0,10,That is wonderful.,EEPos+,Proposed Closeness +
20180723-103902_895_live,0,10,You are a really generous and caring person.,EEPos+,Proposed Closeness +
20180723-113128_856_live,0,0,"Hi, how much do you know about Save the Children?",,Proposed Closeness +
20180723-113128_856_live,1,0,I'm afraid I don't know anything about Save the Children.,ERPos-,Rejected Closeness +
20180723-113128_856_live,0,1,"It's an international organization that promotes education, health and safety for all children.",ERPos+,Proposed Closeness +
20180723-113128_856_live,1,1,"Oh, that's great!",ERPos+,Completed Closeness +
20180723-113128_856_live,1,1,What sort of assistance do they offer specifically?,ERNeg-,Proposed Closeness +
20180723-113128_856_live,0,2,They currently have an initiative to assist children at the Mexican/American border.,ERPos+,Completed Closeness +
20180723-113128_856_live,0,2,They also recently aided children impacted by flooding in Japan.,ERPos+,
20180723-113128_856_live,1,2,"Wow, they really help people all around the world.",ERPos+,
20180723-113128_856_live,1,2,Are you at all associated with Save the Children?,,Proposed Closeness +
20180723-113128_856_live,0,3,I've been a donor and advocate for years.,ERPos+,Completed Closeness +
20180723-113128_856_live,0,3,It's really easy to get involved.,ERPos+,
20180723-113128_856_live,1,3,"Oh, really?",,
20180723-113128_856_live,1,3,What's the best way to get involved in your opinion?,ERNeg-,Proposed Closeness +
20180723-113128_856_live,0,4,"Considering the monumental need, there is always a need for funding. Even small donations have a huge impact.",EENeg-,Completed Closeness +
20180723-113128_856_live,1,4,Do you know where I can go to donate?,,Proposed Closeness +
20180723-113128_856_live,0,5,The research team here can transfer a donation for you.,,Completed Closeness +
20180723-113128_856_live,1,5,That'd be fantastic!,,
20180723-113128_856_live,1,5,Do you know where Save the Children mainly operates out of?,ERNeg-,Proposed Closeness +
20180723-113128_856_live,0,6,"The main headquarters is in Fairfield, CT, and there is also office in Washington DC.",,Completed Closeness +
20180723-113128_856_live,1,6,They actually have an office near me then.,,
20180723-113128_856_live,1,6,I'd love to visit one of their facilities.,,
20180723-113128_856_live,0,7,"I'm not sure if they do tours, but you can check out their contact info at URL",,
20180723-113128_856_live,0,7,There is a lot of info about the organization there.,,
20180723-113128_856_live,1,7,"Oh, that's unfortunate, but I'll definitely check out all the information on their website.",,
20180723-113128_856_live,0,8,Excellent!,,
20180723-113128_856_live,0,8,Would you like to donation a portion of your task payment today to get the ball rolling?,EENeg-,Proposed Social Good +
20180723-113128_856_live,1,8,I would definitely like to make a donation!,ERPos+,Completed Social Good +
20180723-113128_856_live,0,9,Great!,EEPos+,
20180723-113128_856_live,0,9,How much would you like to contribute?,EENeg-,Proposed Social Good +
20180723-113128_856_live,0,9,You can choose any amount from $0 to all of your payment.,,
20180723-113128_856_live,1,9,I'll gladly give all of my payment.,ERPos+,Completed Social Good +
20180723-113128_856_live,0,10,That's fantastic - the children will definitely appreciate it!,EEPos+,
20180808-011921_673_live,0,0,Hello how are you today?,,
20180808-011921_673_live,1,0,"Hi, I'm great, how are you?",,
20180808-011921_673_live,0,1,"I am fine, thank you, Have you ever heard about the organization ""Save the Children""?",,Proposed Closeness +
20180808-011921_673_live,1,1,"Yes, I have.",ERPos+,Completed Closeness +
20180808-011921_673_live,1,1,"I am not extremely familiar with them, but I have seen several ads for them.",,
20180808-011921_673_live,0,2,It is a big organization saving the children in almost 120 countries.,ERPos+,
20180808-011921_673_live,0,2,are you interested in donating?,EENeg-,Proposed Social Good +
20180808-011921_673_live,1,2,"Yes, I would be happy to donate to that charity.",ERPos+,Completed Social Good +
20180808-011921_673_live,1,2,Do you have an amount in mind?,,
20180808-011921_673_live,0,3,"Not any specific amount, anything can be good, no matter small or big.",EEPos+,
20180808-011921_673_live,0,3,"I usually donate to big organizations myself, and I have a soft heart for children",ERPos+,Proposed Closeness +
20180808-011921_673_live,1,3,"I do, too.",EEPos+,Completed Closeness +
20180808-011921_673_live,1,3,I tend to find it easy to be sympathetic towards several different types of charities.,,
20180808-011921_673_live,1,3,From what I have seen about Save the Children I've always been impressed with the work they do.,ERPos+,Proposed Closeness +
20180808-011921_673_live,0,4,"Same here, Specially when i see how they are clear with their financial and how they try to help all children all around the world",ERPos+,Completed Closeness +
20180808-011921_673_live,1,4,I agree.,ERPos+,Completed Closeness +
20180808-011921_673_live,1,4,I feel much better donating to places where I feel confident that the money is going to where they say it will.,ERPos+,
20180808-011921_673_live,1,4,I think Save the Children is the biggest charity of it's kind.,ERPos+,
20180808-011921_673_live,0,5,"Same here, It is also nice when I can donate anonymously.",EEPos+,
20180808-011921_673_live,0,5,It makes my heart happy how people know about these organization and they actually donate,,Proposed Social Status +
20180808-011921_673_live,1,5,I'm like you.,ERPos+,Proposed Closeness +
20180808-011921_673_live,1,5,I always try to donate anonymously.,EEPos+,Proposed Social Good +
20180808-011921_673_live,1,5,I don't feel the need to be recognized for any good I can do.,,Proposed Social Good +
20180808-011921_673_live,0,6,"Same here, and I like how some HITs encourage us to donate.",EEPos+,Completed Social Good +
20180808-011921_673_live,0,6,I've been donating more since I've started working on MTurk.,,
20180808-011921_673_live,1,6,That's funny that you mention that.,,
20180808-011921_673_live,1,6,I always wonder how many people donate any bonuses that are offered to them.,,
20180808-011921_673_live,1,6,I always donate most if not all of any money I am offered.,EEPos+,Proposed Social Status +
20180808-011921_673_live,1,6,I figure that I wasn't expecting it to begin with so better to do some good however much.,,
20180808-011921_673_live,0,7,"I donate most of my bonus when I can, I feel like it is free money and others deserve it more.",,Completed Social Status +
20180808-011921_673_live,0,7,"The good thing about it is when you want to donate on websites they usually have a minimum, but with HITs there is no minimum amount",EENeg+,
20180808-011921_673_live,1,7,"Yes, some of these Universities really impress me with how much they are willing to donate.",,
20180808-011921_673_live,1,7,I know some of them get really large amounts for studies and I appreciate when they use the money to do some good while gaining research.,,
20180808-011921_673_live,0,8,Exactly and they pay to workers good enough so they will be willing to donate.,EEPos+,
20180808-011921_673_live,0,8,It is worth a lot.,,
20180808-011921_673_live,0,8,Specially when it is really trustworthy organization,,
20180808-011921_673_live,1,8,"Yes, and then most are willing to provide proof that they actually donated money, so that is good.",,
20180808-011921_673_live,0,9,"Yes, Thank you for time and attention, and thanks for helping.",EEPos+,Proposed Closeness +
20180808-011921_673_live,0,9,Have a nice day!,,Completed Closeness +
20180808-011921_673_live,1,9,"Thank you so much, same to you!",,
20180808-063034_444_live,0,0,Hi,,
20180808-063034_444_live,1,0,hello,,
20180808-063034_444_live,0,1,How's it going,,
20180808-063034_444_live,1,1,it's going good so far this morning for me.,,
20180808-063034_444_live,1,1,what about you?,,
20180808-063034_444_live,0,2,Another day in paradise,,
20180808-063034_444_live,1,2,haha.,,
20180808-063034_444_live,1,2,do you live in the states ?,,
20180808-063034_444_live,0,3,Great state of Texas.,,
20180808-063034_444_live,0,3,How about you?,,
20180808-063034_444_live,1,3,chicago.,,
20180808-063034_444_live,1,3,so what is this about anyway?,,
20180808-063034_444_live,1,3,it says a child's charity.,,
20180808-063034_444_live,1,3,I am lost.,,
20180808-063034_444_live,0,4,I guess I'm supposed to persuade you to donate your bonus to the save the children charity.....,,
20180808-063034_444_live,0,4,I want you to keep your bonus obviously,,
20180808-063034_444_live,1,4,it would help to know what childrens charity as well with some information about it.,,
20180808-063034_444_live,1,4,usually thats how you persuade ppl to donate.,,
20180808-063034_444_live,1,4,show a pic of a kid etc.,,
20180808-063034_444_live,0,5,How much do you like to donate to the charity now?,EENeg-,Proposed Social Good +
20180808-063034_444_live,0,5,Your donation will be directly deducted from your task payment.,,
20180808-063034_444_live,0,5,You can choose any amount from $0 to all your payment,,
20180808-063034_444_live,1,5,I do not wish to donate.,EENeg+,Rejected Social Good +
20180808-063034_444_live,1,5,I've been given no info about the charity.,EENeg+,Proposed Closeness -
20180808-063034_444_live,0,6,They help children in warzones and other poor nations to get food and clothes,ERPos+,Rejected Closeness -
20180808-063034_444_live,1,6,"oh ok, who is they?",ERNeg-,
20180808-063034_444_live,1,6,what is the organization ?,ERNeg-,Proposed Closeness +
20180808-063034_444_live,0,7,Save The Children is the name,,Completed Closeness +
20180808-063034_444_live,1,7,"no, I do not wish to donate at this time.",EENeg+,Rejected Social Good +
